log_feature,original_pred,imdb_id
14.745841,2535346.0,tt6673840
11.696038,120093.984,tt5072406
16.773897,19266860.0,tt0116705
19.448837,279590700.0,tt0082136
13.606994,811786.3,tt0460810
17.864624,57346596.0,tt2609912
14.893635,2939160.2,tt0097100
18.398224,97779340.0,tt0104691
15.418616,4968438.0,tt0111127
17.34208,34007076.0,tt0417001
18.380995,96109120.0,tt0319736
13.1860285,532866.7,tt3060492
11.4385195,92828.48,tt1884457
16.848444,20758036.0,tt0097179
19.635145,336848960.0,tt0119345
16.438456,13776234.0,tt0104009
15.273712,4298221.5,tt0120399
15.180606,3916095.2,tt0096928
15.706226,6624107.5,tt0108330
18.12704,74554500.0,tt0090605
20.024635,497265820.0,tt0329575
17.856197,56865384.0,tt1702439
12.982312,434655.88,tt0800164
18.217052,81576550.0,tt1645170
18.73777,137312530.0,tt0144214
18.139229,75468720.0,tt1069238
13.745305,932201.25,tt0089338
15.624883,6106611.0,tt0328538
14.540598,2064910.5,tt1578116
19.721941,367392400.0,tt1605783
15.186946,3941002.5,tt0091778
12.466848,259586.31,tt1190536
17.358057,34554800.0,tt1486192
13.345026,624698.5,tt0887745
15.122195,3693906.0,tt2076220
18.80362,146658800.0,tt0462244
14.9528475,3118451.5,tt1161443
13.332455,616894.4,tt0076299
19.48421,289657300.0,tt0482571
15.021333,3339502.8,tt2937696
18.573881,116555860.0,tt0289879
16.139046,10211710.0,tt0210382
19.002169,178869800.0,tt0236493
14.0149355,1220699.6,tt0469263
15.39499,4852428.0,tt0094318
11.254409,77218.62,tt2316868
17.228374,30352044.0,tt0274166
16.10798,9899360.0,tt0094812
13.221385,552044.06,tt5221584
20.265598,632757800.0,tt1253863
14.101958,1331687.5,tt3704050
13.863649,1049315.2,tt0119107
14.387128,1771128.2,tt0089572
11.286349,79724.86,tt3794028
14.446294,1879080.9,tt0096223
14.045285,1258315.5,tt1288403
20.534101,827650500.0,tt0112431
19.361977,256330100.0,tt0118571
13.919883,1110012.5,tt0318081
16.305298,12058710.0,tt0360139
14.024133,1231978.4,tt4019560
12.679586,321124.22,tt2517044
16.143423,10256508.0,tt0104409
15.36402,4704453.5,tt0096200
14.065247,1283685.5,tt0492486
15.459058,5173487.5,tt0032976
14.750235,2546509.8,tt0105508
17.410912,36430304.0,tt3760922
16.560566,15565475.0,tt0112851
11.947275,154394.88,tt0090576
18.223425,82098056.0,tt0492956
18.491375,107325304.0,tt0118884
18.693293,131339040.0,tt0098067
16.278994,11745650.0,tt0100666
17.390533,35695436.0,tt0094082
20.173904,577318340.0,tt0084602
16.884312,21516092.0,tt0815244
15.202771,4003866.0,tt2103267
17.52154,40691904.0,tt0091326
15.033711,3381098.2,tt0349159
19.390673,263792320.0,tt1119646
16.285475,11822023.0,tt0102945
16.954838,23088328.0,tt0252223
15.211536,4039115.0,tt1272051
14.68348,2382068.8,tt2318360
16.47061,14226395.0,tt0101371
14.826577,2748530.0,tt4501454
17.590576,43600370.0,tt0419946
16.864388,21091644.0,tt0107091
14.507279,1997244.2,tt0047400
17.25772,31255968.0,tt1091229
17.442877,37613620.0,tt0200027
12.763363,349186.0,tt3018070
14.592862,2175701.5,tt0107626
16.651457,17046524.0,tt0968264
16.192125,10768387.0,tt0119314
14.928429,3043224.8,tt0465967
19.334837,249466940.0,tt2975578
13.140708,509255.94,tt0102687
14.070906,1290970.6,tt0978762
16.951815,23018632.0,tt0891527
12.066007,173859.17,tt1667310
17.421215,36807604.0,tt0090060
12.671531,318547.72,tt1139282
15.83277,7517695.5,tt0119709
17.324255,33406296.0,tt6574272
17.858854,57016670.0,tt0105104
2.6789498,13.569784,tt0841119
18.792137,144984460.0,tt2510894
17.054094,25497584.0,tt0064040
17.200918,29530028.0,tt0368709
12.166122,192166.45,tt3297330
17.830647,55430830.0,tt0112688
17.029776,24884996.0,tt0050468
17.2851,32123580.0,tt1656192
18.43471,101412770.0,tt0486674
18.611385,121010190.0,tt0120873
15.808963,7340831.5,tt0138704
14.977425,3196043.8,tt2799166
16.190125,10746863.0,tt0047296
17.442446,37597412.0,tt1753383
14.441478,1870052.9,tt0893412
17.94132,61917932.0,tt0111438
10.740168,46172.79,tt3451230
16.48858,14484369.0,tt0164181
16.570866,15726623.0,tt0242256
19.1337,204014050.0,tt2980516
17.317558,33183332.0,tt0451279
16.573486,15767892.0,tt1560747
15.524314,5522348.5,tt0218817
12.236996,206280.23,tt2049586
17.009552,24386784.0,tt1126590
18.268732,85903240.0,tt0049833
15.912714,8143363.5,tt0376127
16.697727,17853804.0,tt1422136
16.821512,20206444.0,tt1067774
17.243946,30828372.0,tt0811138
18.879595,158235470.0,tt1135487
17.09704,26616452.0,tt0397078
17.174492,28759876.0,tt0046247
12.7615595,348556.84,tt5213534
16.762405,19046716.0,tt0091993
19.245848,228226180.0,tt1424381
14.148086,1394553.5,tt0465436
15.104815,3630258.0,tt1046997
18.668972,128183320.0,tt0327036
19.443132,278000200.0,tt0117500
20.461796,769919000.0,tt0097576
14.039093,1250547.8,tt1743720
19.52153,300671870.0,tt3332064
15.583903,5861424.0,tt0106677
18.790962,144814220.0,tt0130018
17.595438,43812864.0,tt0167261
14.9755335,3190005.5,tt0065054
16.469732,14213918.0,tt0473024
18.06871,70330100.0,tt0257360
16.436869,13754390.0,tt0100740
15.092284,3585053.5,tt4361050
13.113611,495642.03,tt0473434
16.429827,13657873.0,tt0183649
18.894241,160570130.0,tt1823672
19.20601,219313070.0,tt0348836
17.301012,32638788.0,tt0107473
16.074413,9572579.0,tt0293416
13.893885,1081526.1,tt0023427
14.844456,2798111.8,tt2167266
16.499224,14639350.0,tt1171222
17.425882,36979800.0,tt1083452
17.555328,42090320.0,tt0078872
10.966714,57912.97,tt0810951
17.337877,33864480.0,tt2370248
17.729033,50075004.0,tt0343660
17.509098,40188764.0,tt2503944
12.553578,283105.5,tt0087913
16.370699,12873723.0,tt1251725
16.218521,11056411.0,tt0053580
16.45189,13962572.0,tt1598828
16.867697,21161556.0,tt3462710
15.091149,3580987.0,tt0091472
17.977116,64174444.0,tt0289043
16.950579,22990200.0,tt0251736
17.761213,51712668.0,tt1226273
16.265987,11593873.0,tt0264761
18.872946,157186850.0,tt1473832
16.66212,17229280.0,tt0099726
16.691645,17745536.0,tt0099365
15.823843,7450881.0,tt4466894
16.697807,17855236.0,tt1716777
15.590874,5902423.5,tt0040175
16.640924,16867924.0,tt0091178
13.747641,934381.0,tt3179568
14.638462,2277210.2,tt0368794
17.057386,25581664.0,tt0116367
13.940311,1132921.9,tt0093225
13.24706,566401.25,tt5074352
14.379774,1758151.5,tt5190958
19.355839,254761600.0,tt2592614
15.653189,6281934.5,tt0051885
15.016355,3322919.2,tt0119485
16.404057,13310403.0,tt0160298
12.796538,360964.75,tt0768690
16.262646,11555195.0,tt1125849
16.860353,21006732.0,tt2209418
18.08757,71669096.0,tt0114694
12.985133,435883.75,tt2311182
15.879182,7874826.5,tt0083767
18.001026,65727380.0,tt0449059
13.05009,465137.2,tt0420609
19.121548,201549940.0,tt0882977
20.310724,661965700.0,tt0092099
18.385565,96549340.0,tt3862750
19.67215,349547360.0,tt0183790
18.394585,97424140.0,tt0147800
17.493015,39547588.0,tt0076070
16.613932,16418702.0,tt0004972
12.388015,239907.95,tt3950078
13.796735,981398.44,tt1787777
10.134931,25207.352,tt0801526
12.7651,349792.94,tt0120254
14.728236,2491102.2,tt0093560
15.688341,6506687.0,tt4016934
15.19244,3962714.2,tt0361862
15.443036,5091260.0,tt0335559
16.875072,21318216.0,tt0054953
13.421124,674092.75,tt1037218
11.44024,92988.32,tt1261393
18.338158,92079016.0,tt0106701
17.028532,24854068.0,tt0083929
15.50328,5407403.0,tt0083922
19.187624,215317440.0,tt0150377
14.085478,1309920.6,tt0387914
18.892633,160312160.0,tt4645330
19.414167,270063420.0,tt0107362
17.322235,33338888.0,tt0255798
17.669085,47161316.0,tt0052618
14.879242,2897160.2,tt0108265
16.254454,11460920.0,tt3495026
15.971232,8634120.0,tt1620935
16.924334,22394668.0,tt0123324
18.37465,95501170.0,tt0375063
14.458745,1902623.9,tt0066249
17.070286,25913788.0,tt0101764
19.091011,195488290.0,tt0120667
18.606617,120434540.0,tt0063374
16.643518,16911736.0,tt0088323
17.768938,52113680.0,tt0083170
18.103172,72796056.0,tt1023481
14.36626,1734550.8,tt0082464
16.63918,16838512.0,tt0183659
15.519248,5494443.5,tt0174856
18.24079,83536100.0,tt2262227
17.17393,28743700.0,tt0094898
16.450796,13947294.0,tt0120531
10.848848,51473.836,tt0044741
13.788721,973565.2,tt1313092
17.153877,28173072.0,tt0365737
14.831987,2763440.5,tt0062711
17.574253,42894452.0,tt0036872
19.699299,359167300.0,tt0312004
18.386448,96634650.0,tt0114388
15.359343,4682498.5,tt0085862
10.820435,50031.824,tt0119842
11.678716,118031.55,tt0123948
12.79142,359121.9,tt0480669
16.612595,16396764.0,tt0112883
17.141663,27831040.0,tt0110950
15.78848,7191998.5,tt0089886
13.567614,780439.4,tt1191111
15.550215,5667250.0,tt1034314
18.619295,121971150.0,tt0434409
16.618734,16497746.0,tt1854236
17.927423,61063416.0,tt1172233
17.233551,30509572.0,tt1991245
6.0306363,414.97964,tt0110168
16.491238,14522904.0,tt1340773
20.726831,1003572000.0,tt1170358
12.035018,168554.1,tt2402085
12.008245,164101.33,tt1770734
17.65047,46291584.0,tt0113041
15.624525,6104427.5,tt0055798
14.961887,3146769.8,tt1499201
19.472734,286352600.0,tt2771372
17.548817,41817132.0,tt0087985
18.725092,135582640.0,tt0382992
15.659241,6320068.0,tt0289408
18.541357,112825960.0,tt1650554
13.7108,900584.3,tt0119934
14.490453,1963918.5,tt1440161
16.74299,18680496.0,tt0048728
20.85578,1141694700.0,tt0319262
16.680994,17557540.0,tt0090728
18.339973,92246370.0,tt0107497
16.684113,17612376.0,tt1114740
20.075413,523167780.0,tt2771200
14.202828,1473023.6,tt0047849
18.026207,67403464.0,tt2005151
14.824403,2742560.2,tt0100475
9.489737,13222.312,tt2401715
21.218773,1641330300.0,tt0121766
15.565403,5753982.5,tt0053877
16.672623,17411172.0,tt0304711
16.99034,23922720.0,tt0256415
15.063592,3483651.8,tt1216491
15.1274395,3713328.5,tt0085701
16.705517,17993420.0,tt0374271
17.78972,53208064.0,tt0104926
12.071449,174808.02,tt1663207
16.135853,10179157.0,tt1365050
19.263983,232402830.0,tt2869728
17.136787,27695692.0,tt0091419
17.84618,56298584.0,tt3567288
19.559196,312213100.0,tt0163651
12.18793,196403.2,tt0218043
17.280937,31990104.0,tt0343737
19.338202,250307700.0,tt0047396
17.712547,49256270.0,tt0077280
9.011182,8193.2,tt2140577
20.203072,594405060.0,tt2333784
14.937496,3070945.0,tt0053793
16.509844,14795650.0,tt1435513
17.678091,47587990.0,tt0087751
17.717949,49523056.0,tt0397313
16.416359,13475164.0,tt0326905
16.824312,20263104.0,tt0079826
16.528442,15073402.0,tt0977855
16.226475,11144701.0,tt0106500
17.53359,41185230.0,tt0103976
17.065733,25796076.0,tt0104254
13.205277,543223.25,tt1649443
14.417612,1825951.0,tt0092263
10.6715555,43110.95,tt0339419
16.318455,12218413.0,tt0095304
13.852849,1038043.3,tt0107594
21.612795,2433983000.0,tt1259571
17.314562,33084048.0,tt2199571
15.313283,4471716.0,tt2178941
20.0739,522377060.0,tt0478311
17.705944,48932096.0,tt0081439
19.85474,419569660.0,tt2357291
14.664614,2337548.5,tt0101765
17.133776,27612404.0,tt0061735
16.34976,12606965.0,tt0109045
16.335295,12425913.0,tt0310775
21.723787,2719699700.0,tt2948356
17.97285,63901336.0,tt0104437
16.762625,19050896.0,tt0043949
13.777395,962600.94,tt0095853
18.146833,76044820.0,tt3774114
18.851074,153786260.0,tt0401792
14.14095,1384638.2,tt0096945
13.022016,452260.38,tt0101343
16.201523,10870060.0,tt1341167
14.33619,1683170.2,tt0492389
17.610369,44471930.0,tt0083511
16.253033,11444646.0,tt0401383
16.022081,9084509.0,tt0780607
17.747334,50999864.0,tt3787590
15.707926,6635374.5,tt1792647
17.996073,65402612.0,tt0151738
18.591093,118579370.0,tt0332047
20.077482,524251600.0,tt0462499
14.958269,3135404.8,tt0175844
18.910316,163172180.0,tt0080453
17.679216,47641576.0,tt0159097
16.61009,16355752.0,tt0082009
14.293056,1612110.8,tt0108656
19.170303,211620130.0,tt0369436
10.62468,41136.67,tt4085944
16.336319,12438647.0,tt0478134
16.354685,12669204.0,tt0427944
11.276916,78976.28,tt2463288
16.830011,20378916.0,tt0405094
17.229847,30396772.0,tt0816711
17.271854,31700860.0,tt0098260
18.62723,122942790.0,tt2058673
17.105526,26843276.0,tt1430615
18.641535,124714140.0,tt0829482
15.209397,4030484.2,tt2639344
15.489572,5333783.5,tt0098180
17.391579,35732770.0,tt1124037
16.365557,12807694.0,tt1274295
15.838082,7557735.5,tt0119381
11.392814,88681.13,tt0264802
13.928614,1119746.4,tt0798817
16.751005,18830812.0,tt1680059
17.87753,58091456.0,tt0455824
19.10913,199062780.0,tt2034800
17.023035,24717820.0,tt4550098
19.441036,277418080.0,tt0832266
14.731981,2500449.0,tt1412528
15.305653,4437725.0,tt1490785
20.217339,602946240.0,tt0096874
16.977407,23615348.0,tt0105165
16.799252,19761604.0,tt0108442
13.713823,903311.0,tt0106447
17.342104,34007920.0,tt0356470
13.223625,553282.1,tt0387055
15.069039,3502680.5,tt2545428
15.0521345,3443965.8,tt1410063
17.975975,64101290.0,tt0067927
19.37584,259908240.0,tt0097757
18.686722,130478860.0,tt0242423
16.602041,16224633.0,tt0283160
17.051233,25424740.0,tt0964517
17.541363,41506588.0,tt0103956
17.590458,43595212.0,tt0475783
11.4534445,94224.34,tt3774466
14.97565,3190376.5,tt1063056
19.12446,202137810.0,tt0429493
19.174253,212457700.0,tt4178092
16.131456,10134503.0,tt3068194
14.202069,1471905.9,tt1361313
17.849941,56510740.0,tt0070608
19.693466,357078500.0,tt0283426
15.62922,6133155.0,tt1748179
14.893639,2939171.5,tt0247745
11.099579,66142.3,tt1827487
10.073231,23699.01,tt2375574
18.929602,166349520.0,tt3062096
18.313578,89843304.0,tt0125439
19.546171,308172800.0,tt0088707
20.305363,658426000.0,tt0120812
18.57321,116477624.0,tt0434215
17.173326,28726380.0,tt0116225
17.471348,38699908.0,tt0399146
15.764822,7023848.5,tt0116483
16.68969,17710876.0,tt0068837
19.390375,263713840.0,tt2974918
14.825861,2746562.2,tt0239986
17.089262,26410228.0,tt2383068
14.866464,2860375.0,tt0028333
20.152393,565032260.0,tt0358135
13.3408575,622099.9,tt0056368
19.008543,180013620.0,tt0299172
16.141962,10241534.0,tt0381681
17.934158,61476056.0,tt1462900
